transaction_id,basket_id,transaction_date,transaction_time,customer_id,store_id,product_id,quantity,unit_selling_price,discount_amount,sales_amount,day_of_week
T000000316,B00000109,2025-11-13,19:25:57,C00077,S005,P0164,1,160,0,160,木
T000000317,B00000109,2025-11-13,19:25:57,C00077,S005,P0011,1,130,0,130,木
T000000318,B00000110,2025-02-28,11:10:26,C01187,S017,P0032,3,220,0,660,金
T000000319,B00000110,2025-02-28,11:10:26,C01187,S017,P0014,1,160,0,160,金
T000000320,B00000110,2025-02-28,11:10:26,C01187,S017,P0036,1,220,0,220,金
T000000321,B00000110,2025-02-28,11:10:26,C01187,S017,P0120,1,220,0,220,金
T000000322,B00000110,2025-02-28,11:10:26,C01187,S017,P0049,1,150,0,150,金
T000000323,B00000111,2025-09-10,11:15:37,C00757,S008,P0104,1,500,0,500,水
T000000324,B00000111,2025-09-10,11:15:37,C00757,S008,P0177,1,150,0,150,水
T000000325,B00000112,2024-04-14,15:59:27,C00137,S011,P0160,1,550,0,550,日
T000000326,B00000112,2024-04-14,15:59:27,C00137,S011,P0134,1,250,0,250,日
T000000327,B00000113,2025-06-17,20:37:35,C00367,S016,P0124,1,250,0,250,火
T000000328,B00000114,2025-08-13,14:00:51,C00760,S010,P0073,1,350,0,350,水
T000000329,B00000114,2025-08-13,14:00:51,C00760,S010,P0090,1,400,0,400,水
T000000330,B00000114,2025-08-13,14:00:51,C00760,S010,P0177,1,150,0,150,水
T000000331,B00000114,2025-08-13,14:00:51,C00760,S010,P0162,1,400,0,400,水
T000000332,B00000114,2025-08-13,14:00:51,C00760,S010,P0130,1,280,0,280,水
T000000333,B00000115,2025-06-10,10:08:20,C01884,S004,P0171,2,143,7,286,火
T000000334,B00000115,2025-06-10,10:08:20,C01884,S004,P0044,1,150,0,150,火
T000000335,B00000115,2025-06-10,10:08:20,C01884,S004,P0034,1,198,22,198,火
T000000336,B00000116,2024-12-11,12:31:13,C00289,S007,P0037,1,150,0,150,水
T000000337,B00000116,2024-12-11,12:31:13,C00289,S007,P0013,1,130,0,130,水
T000000338,B00000117,2026-02-27,22:06:24,C01850,S014,P0020,1,150,0,150,金
T000000339,B00000117,2026-02-27,22:06:24,C01850,S014,P0063,1,300,0,300,金
T000000340,B00000117,2026-02-27,22:06:24,C01850,S014,P0165,1,150,0,150,金
T000000341,B00000118,2024-11-28,17:09:10,C00033,S001,P0006,1,110,0,110,木
T000000342,B00000119,2024-09-22,09:37:04,C01961,S006,P0158,1,700,0,700,日
T000000343,B00000119,2024-09-22,09:37:04,C01961,S006,P0132,1,247,13,247,日
T000000344,B00000120,2025-02-06,10:02:47,C01010,S019,P0126,1,333,17,333,木
T000000345,B00000120,2025-02-06,10:02:47,C01010,S019,P0031,1,210,0,210,木
T000000346,B00000120,2025-02-06,10:02:47,C01010,S019,P0134,1,250,0,250,木
T000000347,B00000120,2025-02-06,10:02:47,C01010,S019,P0113,1,280,0,280,木
T000000348,B00000121,2025-02-08,19:14:20,C01225,S015,P0155,1,250,0,250,土
T000000349,B00000121,2025-02-08,19:14:20,C01225,S015,P0141,1,250,0,250,土
T000000350,B00000121,2025-02-08,19:14:20,C01225,S015,P0046,1,150,0,150,土
T000000351,B00000121,2025-02-08,19:14:20,C01225,S015,P0057,1,200,0,200,土
T000000352,B00000122,2025-12-09,16:51:09,C00794,S010,P0033,3,220,0,660,火
T000000353,B00000122,2025-12-09,16:51:09,C00794,S010,P0047,1,160,0,160,火
T000000354,B00000122,2025-12-09,16:51:09,C00794,S010,P0139,1,200,0,200,火
T000000355,B00000123,2024-07-24,15:54:56,C00636,S013,P0102,2,400,100,800,水
T000000356,B00000123,2024-07-24,15:54:56,C00636,S013,P0156,1,220,0,220,水
T000000357,B00000124,2026-01-12,20:05:37,C01529,S013,P0189,1,250,0,250,月
T000000358,B00000124,2026-01-12,20:05:37,C01529,S013,P0049,3,150,0,450,月
T000000359,B00000125,2024-09-24,19:15:20,C01495,S002,P0176,1,152,8,152,火
T000000360,B00000126,2024-04-28,18:52:38,C01480,S002,P0081,1,250,0,250,日
T000000361,B00000126,2024-04-28,18:52:38,C01480,S002,P0126,1,350,0,350,日
T000000362,B00000126,2024-04-28,18:52:38,C01480,S002,P0163,2,160,0,320,日
T000000363,B00000126,2024-04-28,18:52:38,C01480,S002,P0113,2,280,0,560,日
T000000364,B00000127,2024-12-11,14:39:43,C00133,S011,P0033,2,220,0,440,水
T000000365,B00000127,2024-12-11,14:39:43,C00133,S011,P0026,1,160,0,160,水
T000000366,B00000127,2024-12-11,14:39:43,C00133,S011,P0047,1,160,0,160,水
T000000367,B00000127,2024-12-11,14:39:43,C00133,S011,P0174,1,160,0,160,水
T000000368,B00000128,2025-08-07,09:43:40,C01616,S003,P0081,3,250,0,750,木
T000000369,B00000128,2025-08-07,09:43:40,C01616,S003,P0127,1,550,0,550,木
T000000370,B00000128,2025-08-07,09:43:40,C01616,S003,P0111,2,266,14,532,木
T000000371,B00000128,2025-08-07,09:43:40,C01616,S003,P0153,1,250,0,250,木
T000000372,B00000129,2025-09-13,18:15:00,C01940,S007,P0171,1,150,0,150,土
T000000373,B00000129,2025-09-13,18:15:00,C01940,S007,P0052,3,280,0,840,土
T000000374,B00000129,2025-09-13,18:15:00,C01940,S007,P0002,1,140,0,140,土
T000000375,B00000130,2025-04-22,18:06:25,C01503,S012,P0161,1,280,0,280,火
T000000376,B00000130,2025-04-22,18:06:25,C01503,S012,P0130,1,280,0,280,火
T000000377,B00000131,2024-10-08,15:01:05,C00838,S008,P0180,1,250,0,250,火
T000000378,B00000131,2024-10-08,15:01:05,C00838,S008,P0106,1,280,0,280,火
T000000379,B00000132,2026-02-06,18:12:28,C01055,S001,P0116,1,300,0,300,金
T000000380,B00000132,2026-02-06,18:12:28,C01055,S001,P0079,1,280,0,280,金
T000000381,B00000133,2024-03-01,16:51:20,C00950,S010,P0126,1,350,0,350,金
T000000382,B00000134,2025-07-21,07:58:35,C00779,S010,P0108,3,200,0,600,月
T000000383,B00000134,2025-07-21,07:58:35,C00779,S010,P0106,1,280,0,280,月
T000000384,B00000135,2025-04-01,16:36:04,C00676,S016,P0152,1,300,0,300,火
T000000385,B00000135,2025-04-01,16:36:04,C00676,S016,P0018,1,150,0,150,火
T000000386,B00000135,2025-04-01,16:36:04,C00676,S016,P0093,3,298,52,894,火
T000000387,B00000136,2024-04-14,10:38:45,C00009,S020,P0082,2,250,0,500,日
T000000388,B00000136,2024-04-14,10:38:45,C00009,S020,P0010,1,110,0,110,日
T000000389,B00000136,2024-04-14,10:38:45,C00009,S020,P0101,1,230,0,230,日
T000000390,B00000137,2024-08-01,10:53:40,C00697,S001,P0037,1,150,0,150,木
T000000391,B00000137,2024-08-01,10:53:40,C00697,S001,P0052,1,280,0,280,木
T000000392,B00000138,2025-02-16,09:26:38,C00306,S006,P0026,1,160,0,160,日
T000000393,B00000138,2025-02-16,09:26:38,C00306,S006,P0156,1,220,0,220,日
T000000394,B00000138,2025-02-16,09:26:38,C00306,S006,P0032,3,220,0,660,日
T000000395,B00000138,2025-02-16,09:26:38,C00306,S006,P0103,1,500,0,500,日
T000000396,B00000139,2025-03-08,22:01:44,C00490,S016,P0159,1,700,0,700,土
T000000397,B00000139,2025-03-08,22:01:44,C00490,S016,P0022,1,150,0,150,土
T000000398,B00000139,2025-03-08,22:01:44,C00490,S016,P0132,1,260,0,260,土
T000000399,B00000140,2024-11-17,15:50:13,C00102,S013,P0018,1,150,0,150,日
T000000400,B00000140,2024-11-17,15:50:13,C00102,S013,P0133,1,150,0,150,日
T000000401,B00000140,2024-11-17,15:50:13,C00102,S013,P0159,1,700,0,700,日
T000000402,B00000140,2024-11-17,15:50:13,C00102,S013,P0021,2,150,0,300,日
T000000403,B00000140,2024-11-17,15:50:13,C00102,S013,P0132,2,260,0,520,日
T000000404,B00000141,2025-09-27,17:41:35,C01519,S008,P0186,1,150,0,150,土
T000000405,B00000141,2025-09-27,17:41:35,C01519,S008,P0058,1,160,40,160,土
T000000406,B00000141,2025-09-27,17:41:35,C01519,S008,P0178,1,180,0,180,土
T000000407,B00000141,2025-09-27,17:41:35,C01519,S008,P0139,1,200,0,200,土
T000000408,B00000142,2025-11-14,10:49:51,C00596,S008,P0149,1,380,0,380,金
T000000409,B00000142,2025-11-14,10:49:51,C00596,S008,P0019,1,150,0,150,金
T000000410,B00000143,2025-02-28,11:23:46,C00049,S010,P0033,1,220,0,220,金
T000000411,B00000143,2025-02-28,11:23:46,C00049,S010,P0044,1,120,30,120,金
T000000412,B00000144,2024-09-18,19:36:02,C00575,S006,P0019,1,150,0,150,水
T000000413,B00000144,2024-09-18,19:36:02,C00575,S006,P0086,2,350,0,700,水
T000000414,B00000144,2024-09-18,19:36:02,C00575,S006,P0173,2,170,0,340,水
T000000415,B00000144,2024-09-18,19:36:02,C00575,S006,P0081,1,250,0,250,水
T000000416,B00000144,2024-09-18,19:36:02,C00575,S006,P0002,1,126,14,126,水
T000000417,B00000145,2026-02-04,12:01:42,C01428,S001,P0144,1,160,0,160,水
T000000418,B00000145,2026-02-04,12:01:42,C01428,S001,P0185,1,280,0,280,水
T000000419,B00000145,2026-02-04,12:01:42,C01428,S001,P0114,1,230,0,230,水
T000000420,B00000146,2025-07-17,09:07:09,C01271,S011,P0109,1,300,0,300,木
T000000421,B00000146,2025-07-17,09:07:09,C01271,S011,P0106,1,280,0,280,木
T000000422,B00000147,2025-05-19,20:07:44,C01722,S013,P0037,1,150,0,150,月
T000000423,B00000147,2025-05-19,20:07:44,C01722,S013,P0174,1,160,0,160,月
T000000424,B00000148,2024-12-25,12:02:51,C00701,S003,P0109,1,300,0,300,水
T000000425,B00000148,2024-12-25,12:02:51,C00701,S003,P0106,3,280,0,840,水
T000000426,B00000149,2025-03-02,18:02:59,C00641,S008,P0003,1,140,0,140,日
T000000427,B00000149,2025-03-02,18:02:59,C00641,S008,P0182,2,200,0,400,日
T000000428,B00000150,2026-01-13,12:46:46,C00651,S016,P0186,1,150,0,150,火
T000000429,B00000150,2026-01-13,12:46:46,C00651,S016,P0173,1,170,0,170,火
T000000430,B00000150,2026-01-13,12:46:46,C00651,S016,P0010,1,110,0,110,火
T000000431,B00000151,2024-03-15,22:36:14,C01207,S020,P0052,1,280,0,280,金
T000000432,B00000151,2024-03-15,22:36:14,C01207,S020,P0034,3,220,0,660,金
T000000433,B00000151,2024-03-15,22:36:14,C01207,S020,P0014,1,160,0,160,金
T000000434,B00000152,2024-04-30,08:46:39,C00637,S011,P0183,1,280,0,280,火
T000000435,B00000152,2024-04-30,08:46:39,C00637,S011,P0101,1,230,0,230,火
T000000436,B00000153,2024-10-07,19:19:32,C00575,S008,P0121,1,230,0,230,月
T000000437,B00000153,2024-10-07,19:19:32,C00575,S008,P0048,1,150,0,150,月
T000000438,B00000153,2024-10-07,19:19:32,C00575,S008,P0010,1,110,0,110,月
T000000439,B00000153,2024-10-07,19:19:32,C00575,S008,P0083,1,250,0,250,月
T000000440,B00000153,2024-10-07,19:19:32,C00575,S008,P0040,1,150,0,150,月
T000000441,B00000153,2024-10-07,19:19:32,C00575,S008,P0174,1,160,0,160,月
T000000442,B00000153,2024-10-07,19:19:32,C00575,S008,P0112,1,200,0,200,月
T000000443,B00000153,2024-10-07,19:19:32,C00575,S008,P0132,1,260,0,260,月
T000000444,B00000154,2024-12-25,18:16:12,C01210,S001,P0179,1,550,0,550,水
T000000445,B00000154,2024-12-25,18:16:12,C01210,S001,P0051,1,225,25,225,水
T000000446,B00000154,2024-12-25,18:16:12,C01210,S001,P0171,1,150,0,150,水
T000000447,B00000155,2025-07-09,12:09:43,C00244,S004,P0095,1,184,46,184,水
T000000448,B00000155,2025-07-09,12:09:43,C00244,S004,P0033,1,220,0,220,水
T000000449,B00000155,2025-07-09,12:09:43,C00244,S004,P0022,1,150,0,150,水
T000000450,B00000155,2025-07-09,12:09:43,C00244,S004,P0184,1,200,0,200,水
T000000451,B00000155,2025-07-09,12:09:43,C00244,S004,P0186,1,150,0,150,水
T000000452,B00000155,2025-07-09,12:09:43,C00244,S004,P0067,1,130,0,130,水
T000000453,B00000155,2025-07-09,12:09:43,C00244,S004,P0046,1,150,0,150,水
T000000454,B00000155,2025-07-09,12:09:43,C00244,S004,P0010,1,110,0,110,水
T000000455,B00000156,2024-05-17,15:27:49,C01612,S011,P0130,1,280,0,280,金
T000000456,B00000157,2025-10-31,19:23:55,C01517,S020,P0160,1,550,0,550,金
T000000457,B00000157,2025-10-31,19:23:55,C01517,S020,P0134,1,250,0,250,金
T000000458,B00000158,2025-09-25,16:47:19,C01013,S018,P0155,1,250,0,250,木
T000000459,B00000158,2025-09-25,16:47:19,C01013,S018,P0026,1,144,16,144,木
T000000460,B00000158,2025-09-25,16:47:19,C01013,S018,P0132,1,260,0,260,木
T000000461,B00000159,2025-06-14,11:34:45,C01392,S012,P0039,1,170,0,170,土
T000000462,B00000159,2025-06-14,11:34:45,C01392,S012,P0048,1,150,0,150,土
T000000463,B00000160,2025-01-16,12:03:06,C00206,S008,P0006,1,110,0,110,木
T000000464,B00000160,2025-01-16,12:03:06,C00206,S008,P0165,1,150,0,150,木
T000000465,B00000160,2025-01-16,12:03:06,C00206,S008,P0107,1,200,0,200,木
T000000466,B00000160,2025-01-16,12:03:06,C00206,S008,P0177,1,120,30,120,木
T000000467,B00000160,2025-01-16,12:03:06,C00206,S008,P0106,1,280,0,280,木
T000000468,B00000160,2025-01-16,12:03:06,C00206,S008,P0010,1,110,0,110,木
T000000469,B00000161,2024-03-10,18:43:05,C00487,S018,P0186,1,150,0,150,日
T000000470,B00000161,2024-03-10,18:43:05,C00487,S018,P0031,1,210,0,210,日
T000000471,B00000161,2024-03-10,18:43:05,C00487,S018,P0112,1,170,30,170,日
T000000472,B00000161,2024-03-10,18:43:05,C00487,S018,P0076,1,350,0,350,日
T000000473,B00000162,2024-06-11,21:29:07,C01599,S002,P0159,1,700,0,700,火
T000000474,B00000162,2024-06-11,21:29:07,C01599,S002,P0183,1,280,0,280,火
T000000475,B00000163,2025-08-24,19:39:16,C00761,S003,P0038,1,130,0,130,日
T000000476,B00000163,2025-08-24,19:39:16,C00761,S003,P0061,1,200,0,200,日
T000000477,B00000164,2025-06-08,10:28:46,C00877,S016,P0095,1,230,0,230,日
T000000478,B00000164,2025-06-08,10:28:46,C00877,S016,P0165,1,150,0,150,日
T000000479,B00000164,2025-06-08,10:28:46,C00877,S016,P0155,1,250,0,250,日
T000000480,B00000164,2025-06-08,10:28:46,C00877,S016,P0009,3,120,0,360,日
T000000481,B00000164,2025-06-08,10:28:46,C00877,S016,P0188,3,280,0,840,日
T000000482,B00000165,2024-09-29,10:47:18,C00940,S004,P0126,1,350,0,350,日
T000000483,B00000165,2024-09-29,10:47:18,C00940,S004,P0112,1,200,0,200,日
T000000484,B00000166,2025-03-25,12:56:24,C01969,S003,P0087,1,300,0,300,火
T000000485,B00000166,2025-03-25,12:56:24,C01969,S003,P0158,1,700,0,700,火
T000000486,B00000166,2025-03-25,12:56:24,C01969,S003,P0134,1,250,0,250,火
T000000487,B00000167,2024-09-07,13:25:34,C00606,S017,P0052,1,280,0,280,土
T000000488,B00000167,2024-09-07,13:25:34,C00606,S017,P0040,1,150,0,150,土
T000000489,B00000168,2025-07-08,13:35:49,C01899,S001,P0126,1,350,0,350,火
T000000490,B00000168,2025-07-08,13:35:49,C01899,S001,P0111,1,280,0,280,火
T000000491,B00000168,2025-07-08,13:35:49,C01899,S001,P0121,1,230,0,230,火
T000000492,B00000169,2025-02-16,16:49:45,C01181,S006,P0022,1,150,0,150,日
T000000493,B00000170,2024-04-14,07:37:06,C01860,S009,P0034,1,220,0,220,日
T000000494,B00000170,2024-04-14,07:37:06,C01860,S009,P0149,1,380,0,380,日
T000000495,B00000170,2024-04-14,07:37:06,C01860,S009,P0052,1,280,0,280,日
T000000496,B00000170,2024-04-14,07:37:06,C01860,S009,P0098,1,220,0,220,日
T000000497,B00000170,2024-04-14,07:37:06,C01860,S009,P0132,3,260,0,780,日
T000000498,B00000171,2025-07-05,15:53:36,C00686,S015,P0091,1,250,0,250,土
T000000499,B00000171,2025-07-05,15:53:36,C00686,S015,P0039,1,170,0,170,土
T000000500,B00000171,2025-07-05,15:53:36,C00686,S015,P0047,1,160,0,160,土
T000000501,B00000171,2025-07-05,15:53:36,C00686,S015,P0094,1,230,0,230,土
T000000502,B00000172,2025-09-18,16:27:04,C01270,S018,P0166,1,200,0,200,木
T000000503,B00000172,2025-09-18,16:27:04,C01270,S018,P0070,1,350,0,350,木
T000000504,B00000173,2025-11-01,20:52:11,C00945,S012,P0037,2,150,0,300,土
T000000505,B00000173,2025-11-01,20:52:11,C00945,S012,P0127,1,550,0,550,土
T000000506,B00000173,2025-11-01,20:52:11,C00945,S012,P0023,2,150,0,300,土
T000000507,B00000174,2024-08-18,09:41:52,C01429,S002,P0045,3,150,0,450,日
T000000508,B00000174,2024-08-18,09:41:52,C01429,S002,P0036,1,220,0,220,日
T000000509,B00000174,2024-08-18,09:41:52,C01429,S002,P0097,1,220,0,220,日
T000000510,B00000174,2024-08-18,09:41:52,C01429,S002,P0174,1,160,0,160,日
T000000511,B00000174,2024-08-18,09:41:52,C01429,S002,P0002,1,140,0,140,日
T000000512,B00000175,2024-05-18,20:17:37,C00963,S020,P0036,1,220,0,220,土
T000000513,B00000175,2024-05-18,20:17:37,C00963,S020,P0049,1,150,0,150,土
T000000514,B00000176,2025-11-06,12:32:14,C00732,S010,P0173,1,170,0,170,木
T000000515,B00000177,2024-08-04,21:38:40,C00987,S009,P0054,1,150,0,150,日
T000000516,B00000177,2024-08-04,21:38:40,C00987,S009,P0143,1,160,0,160,日
T000000517,B00000177,2024-08-04,21:38:40,C00987,S009,P0108,2,200,0,400,日
T000000518,B00000178,2024-11-16,19:57:59,C01705,S016,P0033,1,176,44,176,土
T000000519,B00000178,2024-11-16,19:57:59,C01705,S016,P0052,1,280,0,280,土
T000000520,B00000179,2025-03-02,20:20:14,C00529,S004,P0052,1,280,0,280,日
T000000521,B00000179,2025-03-02,20:20:14,C00529,S004,P0034,1,220,0,220,日
T000000522,B00000180,2025-06-25,15:49:39,C01225,S013,P0034,1,220,0,220,水
T000000523,B00000180,2025-06-25,15:49:39,C01225,S013,P0049,1,150,0,150,水
T000000524,B00000181,2024-12-10,18:39:38,C01874,S002,P0091,2,250,0,500,火
T000000525,B00000181,2024-12-10,18:39:38,C01874,S002,P0062,1,135,15,135,火
T000000526,B00000181,2024-12-10,18:39:38,C01874,S002,P0120,1,220,0,220,火
T000000527,B00000182,2024-09-13,15:44:08,C01914,S014,P0033,2,220,0,440,金
T000000528,B00000182,2024-09-13,15:44:08,C01914,S014,P0049,1,150,0,150,金
T000000529,B00000183,2024-12-02,14:51:51,C00193,S020,P0033,1,220,0,220,月
T000000530,B00000183,2024-12-02,14:51:51,C00193,S020,P0052,1,266,14,266,月
T000000531,B00000184,2025-12-25,11:18:48,C01620,S010,P0028,1,100,0,100,木
T000000532,B00000184,2025-12-25,11:18:48,C01620,S010,P0034,1,187,33,187,木
T000000533,B00000185,2025-05-24,16:07:42,C00843,S012,P0033,2,220,0,440,土
T000000534,B00000185,2025-05-24,16:07:42,C00843,S012,P0109,1,300,0,300,土
T000000535,B00000185,2025-05-24,16:07:42,C00843,S012,P0106,1,280,0,280,土
T000000536,B00000186,2025-09-04,20:02:20,C01270,S003,P0057,1,200,0,200,木
T000000537,B00000187,2024-08-31,16:01:41,C00790,S003,P0021,1,150,0,150,土
T000000538,B00000187,2024-08-31,16:01:41,C00790,S003,P0121,1,230,0,230,土
T000000539,B00000188,2025-03-26,17:38:11,C00887,S019,P0056,1,150,0,150,水
T000000540,B00000188,2025-03-26,17:38:11,C00887,S019,P0045,1,150,0,150,水
T000000541,B00000188,2025-03-26,17:38:11,C00887,S019,P0038,1,117,13,117,水
T000000542,B00000188,2025-03-26,17:38:11,C00887,S019,P0009,1,120,0,120,水
T000000543,B00000189,2024-12-13,12:27:43,C01339,S005,P0066,1,250,0,250,金
T000000544,B00000189,2024-12-13,12:27:43,C01339,S005,P0048,1,150,0,150,金
T000000545,B00000190,2025-03-15,13:16:46,C00210,S017,P0034,1,220,0,220,土
T000000546,B00000190,2025-03-15,13:16:46,C00210,S017,P0049,1,150,0,150,土
T000000547,B00000191,2025-03-28,22:21:01,C01933,S020,P0166,3,200,0,600,金
T000000548,B00000191,2025-03-28,22:21:01,C01933,S020,P0131,3,270,0,810,金
T000000549,B00000191,2025-03-28,22:21:01,C01933,S020,P0008,2,90,0,180,金
T000000550,B00000191,2025-03-28,22:21:01,C01933,S020,P0159,1,700,0,700,金
T000000551,B00000191,2025-03-28,22:21:01,C01933,S020,P0151,3,280,0,840,金
T000000552,B00000191,2025-03-28,22:21:01,C01933,S020,P0016,1,150,0,150,金
T000000553,B00000191,2025-03-28,22:21:01,C01933,S020,P0118,3,350,0,1050,金
T000000554,B00000192,2024-11-20,19:00:02,C00938,S004,P0013,3,130,0,390,水
T000000555,B00000192,2024-11-20,19:00:02,C00938,S004,P0176,1,160,0,160,水
T000000556,B00000193,2025-03-22,15:29:01,C01058,S014,P0141,1,250,0,250,土
T000000557,B00000193,2025-03-22,15:29:01,C01058,S014,P0045,1,150,0,150,土
T000000558,B00000193,2025-03-22,15:29:01,C01058,S014,P0040,1,150,0,150,土
T000000559,B00000193,2025-03-22,15:29:01,C01058,S014,P0048,1,150,0,150,土
T000000560,B00000194,2025-06-02,12:26:27,C00211,S011,P0126,1,350,0,350,月
T000000561,B00000194,2025-06-02,12:26:27,C00211,S011,P0111,2,280,0,560,月
T000000562,B00000195,2026-01-08,18:43:11,C00600,S009,P0091,1,250,0,250,木
T000000563,B00000195,2026-01-08,18:43:11,C00600,S009,P0114,3,230,0,690,木
T000000564,B00000196,2024-03-18,20:54:45,C01323,S011,P0074,2,200,0,400,月
T000000565,B00000197,2025-05-20,19:57:21,C00148,S016,P0006,1,110,0,110,火
T000000566,B00000197,2025-05-20,19:57:21,C00148,S016,P0131,1,270,0,270,火
T000000567,B00000197,2025-05-20,19:57:21,C00148,S016,P0082,1,250,0,250,火
T000000568,B00000197,2025-05-20,19:57:21,C00148,S016,P0170,1,180,0,180,火
T000000569,B00000197,2025-05-20,19:57:21,C00148,S016,P0034,1,220,0,220,火
T000000570,B00000197,2025-05-20,19:57:21,C00148,S016,P0086,1,350,0,350,火
T000000571,B00000198,2024-11-11,18:26:55,C01060,S010,P0126,1,350,0,350,月
T000000572,B00000198,2024-11-11,18:26:55,C01060,S010,P0113,1,280,0,280,月
T000000573,B00000199,2024-03-23,19:28:35,C01577,S003,P0108,1,200,0,200,土
T000000574,B00000199,2024-03-23,19:28:35,C01577,S003,P0106,1,280,0,280,土
T000000575,B00000200,2026-02-24,12:48:30,C01003,S015,P0033,1,220,0,220,火
T000000576,B00000200,2026-02-24,12:48:30,C01003,S015,P0174,3,160,0,480,火
T000000577,B00000201,2025-01-06,13:16:25,C01393,S010,P0057,1,200,0,200,月
T000000578,B00000202,2024-10-14,16:30:45,C00760,S015,P0005,1,140,0,140,月
T000000579,B00000202,2024-10-14,16:30:45,C00760,S015,P0070,1,350,0,350,月
T000000580,B00000202,2024-10-14,16:30:45,C00760,S015,P0061,1,200,0,200,月
T000000581,B00000203,2025-04-02,15:44:02,C00502,S013,P0022,1,150,0,150,水
T000000582,B00000204,2025-03-19,18:15:18,C01256,S009,P0170,1,180,0,180,水
T000000583,B00000205,2024-03-29,15:26:35,C01971,S008,P0126,3,350,0,1050,金
T000000584,B00000205,2024-03-29,15:26:35,C01971,S008,P0085,1,300,0,300,金
T000000585,B00000205,2024-03-29,15:26:35,C01971,S008,P0094,1,230,0,230,金
T000000586,B00000205,2024-03-29,15:26:35,C01971,S008,P0014,1,160,0,160,金
T000000587,B00000205,2024-03-29,15:26:35,C01971,S008,P0148,1,350,0,350,金
T000000588,B00000205,2024-03-29,15:26:35,C01971,S008,P0112,1,190,10,190,金
T000000589,B00000206,2024-04-03,17:47:02,C01318,S002,P0079,1,280,0,280,水
T000000590,B00000206,2024-04-03,17:47:02,C01318,S002,P0141,3,250,0,750,水
T000000591,B00000206,2024-04-03,17:47:02,C01318,S002,P0110,1,280,0,280,水
T000000592,B00000206,2024-04-03,17:47:02,C01318,S002,P0021,2,150,0,300,水
T000000593,B00000207,2024-07-12,14:40:43,C01929,S014,P0109,1,300,0,300,金
T000000594,B00000207,2024-07-12,14:40:43,C01929,S014,P0106,1,266,14,266,金
T000000595,B00000208,2024-11-07,18:23:52,C01669,S010,P0127,2,550,0,1100,木
T000000596,B00000208,2024-11-07,18:23:52,C01669,S010,P0113,1,280,0,280,木
T000000597,B00000209,2024-10-07,20:25:27,C01534,S015,P0037,1,150,0,150,月
T000000598,B00000209,2024-10-07,20:25:27,C01534,S015,P0174,1,160,0,160,月
