inventory_date,store_id,product_id,stock_quantity,reorder_point,safety_stock,days_of_supply,last_replenishment_date
2026-02-28,S010,P0071,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0072,3,2,1,8.5,2026-02-20
2026-02-28,S010,P0073,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0074,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0075,1,2,1,2.4,2026-02-27
2026-02-28,S010,P0076,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0077,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0078,1,2,1,3.7,2026-02-24
2026-02-28,S010,P0079,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0080,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0081,2,2,1,6.2,2026-02-24
2026-02-28,S010,P0082,1,2,1,4.8,2026-02-19
2026-02-28,S010,P0083,2,2,1,4.8,2026-02-18
2026-02-28,S010,P0084,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0085,1,2,1,3.2,2026-02-26
2026-02-28,S010,P0086,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0087,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0088,2,2,1,9.4,2026-02-27
2026-02-28,S010,P0089,1,2,1,2.9,2026-02-22
2026-02-28,S010,P0090,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0091,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0092,2,2,1,5.3,2026-02-24
2026-02-28,S010,P0093,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0094,1,2,1,30.0,2026-02-26
2026-02-28,S010,P0095,6,2,1,12.1,2026-02-20
2026-02-28,S010,P0096,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0097,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0098,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0099,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0100,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0101,5,2,1,11.1,2026-02-18
2026-02-28,S010,P0102,1,2,1,6.3,2026-02-25
2026-02-28,S010,P0103,6,3,1,12.2,2026-02-21
2026-02-28,S010,P0104,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0105,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0106,3,2,1,12.9,2026-02-28
2026-02-28,S010,P0107,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0108,1,2,1,10.0,2026-02-25
2026-02-28,S010,P0109,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0110,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0111,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0112,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0113,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0114,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0115,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0116,1,2,1,2.6,2026-02-24
2026-02-28,S010,P0117,1,2,1,3.2,2026-02-21
2026-02-28,S010,P0118,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0119,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0120,1,2,1,30.0,2026-02-22
2026-02-28,S010,P0121,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0122,0,2,1,0.0,2026-02-18
2026-02-28,S010,P0123,2,2,1,4.1,2026-02-18
2026-02-28,S010,P0124,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0125,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0126,1,2,1,3.5,2026-02-20
2026-02-28,S010,P0127,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0128,2,2,1,9.5,2026-02-21
2026-02-28,S010,P0129,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0130,1,2,1,7.5,2026-02-18
2026-02-28,S010,P0131,1,2,1,6.0,2026-02-24
2026-02-28,S010,P0132,1,2,1,7.5,2026-02-25
2026-02-28,S010,P0133,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0134,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0135,5,3,1,10.9,2026-02-27
2026-02-28,S010,P0136,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0137,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0138,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0139,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0140,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0141,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0142,1,2,1,3.1,2026-02-23
2026-02-28,S010,P0143,1,2,1,7.5,2026-02-26
2026-02-28,S010,P0144,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0145,5,2,1,11.2,2026-02-23
2026-02-28,S010,P0146,1,2,1,6.5,2026-02-23
2026-02-28,S010,P0147,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0148,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0149,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0150,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0151,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0152,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0153,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0154,1,2,1,3.1,2026-02-26
2026-02-28,S010,P0155,2,2,1,10.0,2026-02-26
2026-02-28,S010,P0156,1,2,1,7.5,2026-02-26
2026-02-28,S010,P0157,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0158,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0159,1,2,1,7.5,2026-02-21
2026-02-28,S010,P0160,2,2,1,13.0,2026-02-20
2026-02-28,S010,P0161,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0162,1,2,1,10.0,2026-02-25
2026-02-28,S010,P0163,0,2,1,0.0,2026-02-23
2026-02-28,S010,P0164,1,2,1,10.0,2026-02-18
2026-02-28,S010,P0165,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0166,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0167,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0168,1,2,1,5.0,2026-02-22
2026-02-28,S010,P0169,0,2,1,0.0,2026-02-28
2026-02-28,S010,P0170,1,2,1,3.3,2026-02-23
2026-02-28,S010,P0171,1,2,1,3.0,2026-02-21
2026-02-28,S010,P0172,1,2,1,6.7,2026-02-26
2026-02-28,S010,P0173,1,2,1,6.3,2026-02-21
2026-02-28,S010,P0174,1,2,1,7.5,2026-02-18
2026-02-28,S010,P0175,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0176,1,2,1,6.0,2026-02-21
2026-02-28,S010,P0177,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0178,0,2,1,0.0,2026-02-22
2026-02-28,S010,P0179,0,2,1,0.0,2026-02-25
2026-02-28,S010,P0180,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0181,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0182,0,2,1,0.0,2026-02-20
2026-02-28,S010,P0183,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0184,0,2,1,0.0,2026-02-19
2026-02-28,S010,P0185,0,2,1,0.0,2026-02-26
2026-02-28,S010,P0186,0,2,1,0.0,2026-02-24
2026-02-28,S010,P0187,1,2,1,6.9,2026-02-24
2026-02-28,S010,P0188,0,2,1,0.0,2026-02-27
2026-02-28,S010,P0189,1,2,1,10.0,2026-02-19
2026-02-28,S010,P0190,2,2,1,8.1,2026-02-18
2026-02-28,S010,P0191,0,2,1,0.0,2026-02-21
2026-02-28,S010,P0192,3,2,1,7.3,2026-02-27
2026-02-28,S011,P0001,1,2,1,4.0,2026-02-21
2026-02-28,S011,P0002,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0003,3,2,1,9.1,2026-02-28
2026-02-28,S011,P0004,2,3,1,4.6,2026-02-26
2026-02-28,S011,P0005,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0006,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0007,4,2,1,10.3,2026-02-18
2026-02-28,S011,P0008,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0009,5,2,1,10.8,2026-02-28
2026-02-28,S011,P0010,1,2,1,30.0,2026-02-27
2026-02-28,S011,P0011,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0012,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0013,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0014,1,2,1,30.0,2026-02-26
2026-02-28,S011,P0015,1,2,1,3.3,2026-02-25
2026-02-28,S011,P0016,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0017,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0018,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0019,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0020,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0021,3,2,1,7.6,2026-02-27
2026-02-28,S011,P0022,1,2,1,2.1,2026-02-28
2026-02-28,S011,P0023,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0024,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0025,2,2,1,6.8,2026-02-23
2026-02-28,S011,P0026,1,2,1,4.5,2026-02-19
2026-02-28,S011,P0027,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0028,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0029,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0030,3,2,1,10.1,2026-02-20
2026-02-28,S011,P0031,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0032,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0033,2,2,1,10.0,2026-02-27
2026-02-28,S011,P0034,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0035,3,2,1,7.7,2026-02-25
2026-02-28,S011,P0036,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0037,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0038,1,2,1,5.2,2026-02-26
2026-02-28,S011,P0039,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0040,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0041,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0042,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0043,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0044,2,2,1,10.0,2026-02-22
2026-02-28,S011,P0045,3,2,1,11.4,2026-02-21
2026-02-28,S011,P0046,2,2,1,4.1,2026-02-23
2026-02-28,S011,P0047,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0048,2,2,1,7.5,2026-02-26
2026-02-28,S011,P0049,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0050,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0051,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0052,1,2,1,6.0,2026-02-26
2026-02-28,S011,P0053,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0054,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0055,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0056,2,2,1,10.4,2026-02-27
2026-02-28,S011,P0057,4,2,1,8.6,2026-02-23
2026-02-28,S011,P0058,4,2,1,11.7,2026-02-20
2026-02-28,S011,P0059,1,2,1,5.0,2026-02-28
2026-02-28,S011,P0060,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0061,2,2,1,4.1,2026-02-28
2026-02-28,S011,P0062,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0063,0,3,1,0.0,2026-02-18
2026-02-28,S011,P0064,3,3,1,6.5,2026-02-18
2026-02-28,S011,P0065,1,2,1,2.1,2026-02-25
2026-02-28,S011,P0066,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0067,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0068,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0069,1,2,1,3.5,2026-02-20
2026-02-28,S011,P0070,5,2,1,10.1,2026-02-28
2026-02-28,S011,P0071,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0072,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0073,3,2,1,9.5,2026-02-19
2026-02-28,S011,P0074,2,2,1,4.0,2026-02-24
2026-02-28,S011,P0075,5,2,1,11.8,2026-02-28
2026-02-28,S011,P0076,4,2,1,9.8,2026-02-22
2026-02-28,S011,P0077,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0078,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0079,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0080,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0081,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0082,3,2,1,9.0,2026-02-18
2026-02-28,S011,P0083,1,2,1,10.0,2026-02-22
2026-02-28,S011,P0084,4,2,1,11.4,2026-02-24
2026-02-28,S011,P0085,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0086,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0087,1,2,1,7.5,2026-02-27
2026-02-28,S011,P0088,1,2,1,2.4,2026-02-26
2026-02-28,S011,P0089,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0090,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0091,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0092,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0093,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0094,1,2,1,6.0,2026-02-21
2026-02-28,S011,P0095,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0096,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0097,1,2,1,2.6,2026-02-21
2026-02-28,S011,P0098,2,2,1,9.8,2026-02-28
2026-02-28,S011,P0099,3,2,1,7.0,2026-02-22
2026-02-28,S011,P0100,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0101,5,2,1,10.1,2026-02-27
2026-02-28,S011,P0102,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0103,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0104,2,2,1,9.5,2026-02-19
2026-02-28,S011,P0105,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0106,1,2,1,2.7,2026-02-21
2026-02-28,S011,P0107,1,2,1,6.0,2026-02-22
2026-02-28,S011,P0108,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0109,1,2,1,5.0,2026-02-19
2026-02-28,S011,P0110,3,2,1,6.1,2026-02-21
2026-02-28,S011,P0111,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0112,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0113,1,2,1,7.5,2026-02-21
2026-02-28,S011,P0114,1,2,1,2.4,2026-02-22
2026-02-28,S011,P0115,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0116,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0117,1,2,1,3.1,2026-02-20
2026-02-28,S011,P0118,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0119,6,2,1,12.6,2026-02-28
2026-02-28,S011,P0120,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0121,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0122,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0123,1,2,1,2.7,2026-02-18
2026-02-28,S011,P0124,3,3,1,6.2,2026-02-20
2026-02-28,S011,P0125,4,3,1,8.1,2026-02-19
2026-02-28,S011,P0126,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0127,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0128,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0129,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0130,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0131,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0132,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0133,3,2,1,10.8,2026-02-24
2026-02-28,S011,P0134,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0135,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0136,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0137,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0138,1,2,1,7.5,2026-02-23
2026-02-28,S011,P0139,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0140,1,2,1,10.0,2026-02-24
2026-02-28,S011,P0141,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0142,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0143,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0144,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0145,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0146,4,2,1,11.5,2026-02-20
2026-02-28,S011,P0147,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0148,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0149,3,2,1,8.2,2026-02-21
2026-02-28,S011,P0150,3,2,1,9.5,2026-02-20
2026-02-28,S011,P0151,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0152,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0153,1,2,1,10.0,2026-02-26
2026-02-28,S011,P0154,4,3,1,8.2,2026-02-20
2026-02-28,S011,P0155,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0156,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0157,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0158,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0159,0,2,1,0.0,2026-02-28
2026-02-28,S011,P0160,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0161,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0162,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0163,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0164,3,2,1,8.3,2026-02-20
2026-02-28,S011,P0165,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0166,2,2,1,4.2,2026-02-25
2026-02-28,S011,P0167,0,2,1,0.0,2026-02-20
2026-02-28,S011,P0168,2,2,1,5.1,2026-02-28
2026-02-28,S011,P0169,6,2,1,12.3,2026-02-24
2026-02-28,S011,P0170,0,2,1,0.0,2026-02-23
2026-02-28,S011,P0171,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0172,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0173,1,2,1,8.5,2026-02-22
2026-02-28,S011,P0174,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0175,0,2,1,0.0,2026-02-22
2026-02-28,S011,P0176,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0177,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0178,0,2,1,0.0,2026-02-21
2026-02-28,S011,P0179,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0180,1,2,1,6.1,2026-02-24
2026-02-28,S011,P0181,0,2,1,0.0,2026-02-18
2026-02-28,S011,P0182,1,2,1,3.2,2026-02-20
2026-02-28,S011,P0183,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0184,0,2,1,0.0,2026-02-25
2026-02-28,S011,P0185,0,2,1,0.0,2026-02-24
2026-02-28,S011,P0186,3,2,1,8.9,2026-02-22
2026-02-28,S011,P0187,5,2,1,11.0,2026-02-25
2026-02-28,S011,P0188,1,2,1,10.0,2026-02-19
2026-02-28,S011,P0189,0,2,1,0.0,2026-02-26
2026-02-28,S011,P0190,0,2,1,0.0,2026-02-19
2026-02-28,S011,P0191,0,2,1,0.0,2026-02-27
2026-02-28,S011,P0192,4,2,1,10.8,2026-02-27
2026-02-28,S012,P0001,1,2,1,6.5,2026-02-18
2026-02-28,S012,P0002,1,2,1,2.8,2026-02-18
2026-02-28,S012,P0003,1,2,1,8.0,2026-02-27
2026-02-28,S012,P0004,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0005,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0006,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0007,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0008,2,2,1,11.6,2026-02-26
2026-02-28,S012,P0009,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0010,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0011,4,2,1,10.7,2026-02-21
2026-02-28,S012,P0012,1,2,1,6.8,2026-02-26
2026-02-28,S012,P0013,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0014,5,2,1,12.8,2026-02-21
2026-02-28,S012,P0015,1,2,1,4.1,2026-02-28
2026-02-28,S012,P0016,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0017,3,2,1,9.3,2026-02-25
2026-02-28,S012,P0018,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0019,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0020,5,2,1,11.1,2026-02-25
2026-02-28,S012,P0021,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0022,1,2,1,30.0,2026-02-25
2026-02-28,S012,P0023,4,2,1,12.5,2026-02-28
2026-02-28,S012,P0024,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0025,1,2,1,3.6,2026-02-19
2026-02-28,S012,P0026,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0027,1,2,1,5.6,2026-02-23
2026-02-28,S012,P0028,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0029,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0030,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0031,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0032,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0033,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0034,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0035,5,2,1,11.2,2026-02-20
2026-02-28,S012,P0036,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0037,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0038,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0039,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0040,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0041,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0042,1,2,1,3.5,2026-02-21
2026-02-28,S012,P0043,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0044,1,2,1,10.0,2026-02-27
2026-02-28,S012,P0045,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0046,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0047,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0048,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0049,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0050,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0051,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0052,1,2,1,6.0,2026-02-19
2026-02-28,S012,P0053,1,2,1,6.4,2026-02-28
2026-02-28,S012,P0054,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0055,2,2,1,12.2,2026-02-23
2026-02-28,S012,P0056,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0057,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0058,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0059,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0060,4,2,1,9.9,2026-02-18
2026-02-28,S012,P0061,1,2,1,30.0,2026-02-21
2026-02-28,S012,P0062,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0063,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0064,1,2,1,4.2,2026-02-21
2026-02-28,S012,P0065,1,2,1,2.2,2026-02-20
2026-02-28,S012,P0066,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0067,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0068,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0069,3,2,1,6.2,2026-02-18
2026-02-28,S012,P0070,1,2,1,6.5,2026-02-28
2026-02-28,S012,P0071,2,2,1,5.5,2026-02-24
2026-02-28,S012,P0072,5,2,1,11.7,2026-02-25
2026-02-28,S012,P0073,3,2,1,8.9,2026-02-28
2026-02-28,S012,P0074,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0075,1,2,1,10.0,2026-02-20
2026-02-28,S012,P0076,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0077,1,2,1,6.6,2026-02-20
2026-02-28,S012,P0078,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0079,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0080,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0081,6,2,1,12.2,2026-02-23
2026-02-28,S012,P0082,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0083,3,2,1,6.3,2026-02-28
2026-02-28,S012,P0084,1,2,1,3.4,2026-02-27
2026-02-28,S012,P0085,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0086,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0087,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0088,2,2,1,6.1,2026-02-19
2026-02-28,S012,P0089,2,2,1,5.2,2026-02-19
2026-02-28,S012,P0090,4,2,1,12.0,2026-02-28
2026-02-28,S012,P0091,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0092,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0093,2,2,1,4.5,2026-02-28
2026-02-28,S012,P0094,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0095,1,2,1,2.4,2026-02-23
2026-02-28,S012,P0096,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0097,4,2,1,9.0,2026-02-23
2026-02-28,S012,P0098,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0099,1,2,1,2.0,2026-02-21
2026-02-28,S012,P0100,1,2,1,4.5,2026-02-21
2026-02-28,S012,P0101,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0102,0,2,1,0.0,2026-02-23
2026-02-28,S012,P0103,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0104,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0105,1,2,1,3.8,2026-02-20
2026-02-28,S012,P0106,3,2,1,9.0,2026-02-27
2026-02-28,S012,P0107,0,2,1,0.0,2026-02-24
2026-02-28,S012,P0108,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0109,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0110,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0111,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0112,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0113,0,2,1,0.0,2026-02-28
2026-02-28,S012,P0114,0,2,1,0.0,2026-02-27
2026-02-28,S012,P0115,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0116,3,2,1,11.6,2026-02-23
2026-02-28,S012,P0117,3,2,1,7.4,2026-02-28
2026-02-28,S012,P0118,0,2,1,0.0,2026-02-19
2026-02-28,S012,P0119,3,2,1,7.5,2026-02-22
2026-02-28,S012,P0120,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0121,3,2,1,7.4,2026-02-19
2026-02-28,S012,P0122,1,2,1,4.7,2026-02-27
2026-02-28,S012,P0123,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0124,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0125,5,2,1,11.4,2026-02-27
2026-02-28,S012,P0126,1,2,1,6.0,2026-02-19
2026-02-28,S012,P0127,1,2,1,10.0,2026-02-28
2026-02-28,S012,P0128,1,2,1,30.0,2026-02-22
2026-02-28,S012,P0129,0,2,1,0.0,2026-02-20
2026-02-28,S012,P0130,0,2,1,0.0,2026-02-26
2026-02-28,S012,P0131,0,2,1,0.0,2026-02-21
2026-02-28,S012,P0132,4,2,1,9.4,2026-02-21
2026-02-28,S012,P0133,0,2,1,0.0,2026-02-18
2026-02-28,S012,P0134,0,2,1,0.0,2026-02-25
2026-02-28,S012,P0135,0,2,1,0.0,2026-02-22
2026-02-28,S012,P0136,0,2,1,0.0,2026-02-18
